"Date","EventId","Provider","Hint","Summary","Message"
"9/25/2025 11:38:51 PM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T03:38:51.886731900Z from ‎2025‎-‎09‎-‎26T03:38:51.881085600Z.","The system time has changed to ‎2025‎-‎09‎-‎26T03:38:51.886731900Z from ‎2025‎-‎09‎-‎26T03:38:51.881085600Z.
Time Delta: 5 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎25T23:38:51.886731900Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/25/2025 11:45:50 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 613 to 614.","The system session has transitioned from 613 to 614.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 11:45:50 PM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/25/2025 11:45:50 PM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T03:45:50.230248500Z from ‎2025‎-‎09‎-‎26T03:45:50.216810200Z.","The system time has changed to ‎2025‎-‎09‎-‎26T03:45:50.230248500Z from ‎2025‎-‎09‎-‎26T03:45:50.216810200Z.
Time Delta: 13 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎25T23:45:50.230248500Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/25/2025 11:47:13 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/25/2025 11:47:13 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 614 to 615.","The system session has transitioned from 614 to 615.

Reason 16777220 

BootId: 22"
"9/25/2025 11:47:13 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/25/2025 11:47:15 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 615 to 616.","The system session has transitioned from 615 to 616.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:26:39 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:26:39 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 616 to 617.","The system session has transitioned from 616 to 617.

Reason 16777220 

BootId: 22"
"9/26/2025 12:26:39 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:26:39 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 12:26:39 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T04:26:39.349624100Z from ‎2025‎-‎09‎-‎26T04:26:39.347804400Z.","The system time has changed to ‎2025‎-‎09‎-‎26T04:26:39.349624100Z from ‎2025‎-‎09‎-‎26T04:26:39.347804400Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T00:26:39.349624100Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 12:36:25 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 617 to 618.","The system session has transitioned from 617 to 618.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:36:25 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 12:36:25 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T04:36:25.740023100Z from ‎2025‎-‎09‎-‎26T04:36:25.733108000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T04:36:25.740023100Z from ‎2025‎-‎09‎-‎26T04:36:25.733108000Z.
Time Delta: 6 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T00:36:25.740023100Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 12:36:26 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:36:26 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 618 to 619.","The system session has transitioned from 618 to 619.

Reason 16777220 

BootId: 22"
"9/26/2025 12:36:26 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:40:09 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 619 to 620.","The system session has transitioned from 619 to 620.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:40:09 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 12:40:09 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T04:40:09.904348400Z from ‎2025‎-‎09‎-‎26T04:40:09.903270100Z.","The system time has changed to ‎2025‎-‎09‎-‎26T04:40:09.904348400Z from ‎2025‎-‎09‎-‎26T04:40:09.903270100Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T00:40:09.904348400Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 12:40:10 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:40:10 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 620 to 621.","The system session has transitioned from 620 to 621.

Reason 16777220 

BootId: 22"
"9/26/2025 12:40:10 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:41:30 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 621 to 622.","The system session has transitioned from 621 to 622.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:41:30 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 12:41:30 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T04:41:30.739369900Z from ‎2025‎-‎09‎-‎26T04:41:30.737430100Z.","The system time has changed to ‎2025‎-‎09‎-‎26T04:41:30.739369900Z from ‎2025‎-‎09‎-‎26T04:41:30.737430100Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T00:41:30.739369900Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 12:41:31 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:41:31 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 622 to 623.","The system session has transitioned from 622 to 623.

Reason 16777220 

BootId: 22"
"9/26/2025 12:41:31 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:44:00 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 623 to 624.","The system session has transitioned from 623 to 624.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:44:00 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 12:44:00 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T04:44:00.108170700Z from ‎2025‎-‎09‎-‎26T04:44:00.108319800Z.","The system time has changed to ‎2025‎-‎09‎-‎26T04:44:00.108170700Z from ‎2025‎-‎09‎-‎26T04:44:00.108319800Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T00:44:00.108170700Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 1:39:16 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 1:39:16 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 624 to 625.","The system session has transitioned from 624 to 625.

Reason 16777224 

BootId: 22"
"9/26/2025 1:39:16 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 1:39:16 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 1:39:16 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T05:39:16.333236500Z from ‎2025‎-‎09‎-‎26T05:39:16.332588600Z.","The system time has changed to ‎2025‎-‎09‎-‎26T05:39:16.333236500Z from ‎2025‎-‎09‎-‎26T05:39:16.332588600Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T01:39:16.333236500Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 1:44:17 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 625 to 626.","The system session has transitioned from 625 to 626.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 1:44:17 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 1:44:17 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T05:44:17.636558000Z from ‎2025‎-‎09‎-‎26T05:44:17.632115900Z.","The system time has changed to ‎2025‎-‎09‎-‎26T05:44:17.636558000Z from ‎2025‎-‎09‎-‎26T05:44:17.632115900Z.
Time Delta: 4 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T01:44:17.636558000Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 2:38:46 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 2:38:46 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 626 to 627.","The system session has transitioned from 626 to 627.

Reason 16777224 

BootId: 22"
"9/26/2025 2:38:46 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 2:38:46 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 2:38:46 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T06:38:46.711797700Z from ‎2025‎-‎09‎-‎26T06:38:46.711190800Z.","The system time has changed to ‎2025‎-‎09‎-‎26T06:38:46.711797700Z from ‎2025‎-‎09‎-‎26T06:38:46.711190800Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T02:38:46.711797700Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 2:43:43 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 627 to 628.","The system session has transitioned from 627 to 628.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 2:43:43 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 2:43:43 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T06:43:43.971182000Z from ‎2025‎-‎09‎-‎26T06:43:43.968841200Z.","The system time has changed to ‎2025‎-‎09‎-‎26T06:43:43.971182000Z from ‎2025‎-‎09‎-‎26T06:43:43.968841200Z.
Time Delta: 2 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T02:43:43.971182000Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 3:18:18 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 3:18:18 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 628 to 629.","The system session has transitioned from 628 to 629.

Reason 16777220 

BootId: 22"
"9/26/2025 3:18:18 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 3:18:18 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 3:18:18 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T07:18:18.676099200Z from ‎2025‎-‎09‎-‎26T07:18:18.675342400Z.","The system time has changed to ‎2025‎-‎09‎-‎26T07:18:18.676099200Z from ‎2025‎-‎09‎-‎26T07:18:18.675342400Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T03:18:18.676099200Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 3:20:20 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 629 to 630.","The system session has transitioned from 629 to 630.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:20:20 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 3:20:20 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T07:20:20.625127300Z from ‎2025‎-‎09‎-‎26T07:20:20.619493000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T07:20:20.625127300Z from ‎2025‎-‎09‎-‎26T07:20:20.619493000Z.
Time Delta: 5 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T03:20:20.625127300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 3:39:18 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 3:39:18 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 630 to 631.","The system session has transitioned from 630 to 631.

Reason 16777224 

BootId: 22"
"9/26/2025 3:39:18 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 3:39:18 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 3:39:18 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T07:39:18.498201300Z from ‎2025‎-‎09‎-‎26T07:39:18.497947100Z.","The system time has changed to ‎2025‎-‎09‎-‎26T07:39:18.498201300Z from ‎2025‎-‎09‎-‎26T07:39:18.497947100Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T03:39:18.498201300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 3:42:34 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 631 to 632.","The system session has transitioned from 631 to 632.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:42:34 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 3:42:34 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T07:42:34.063623700Z from ‎2025‎-‎09‎-‎26T07:42:34.056746000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T07:42:34.063623700Z from ‎2025‎-‎09‎-‎26T07:42:34.056746000Z.
Time Delta: 6 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T03:42:34.063623700Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 4:39:16 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 4:39:16 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 632 to 633.","The system session has transitioned from 632 to 633.

Reason 16777224 

BootId: 22"
"9/26/2025 4:39:16 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 4:39:16 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 4:39:16 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T08:39:16.364766000Z from ‎2025‎-‎09‎-‎26T08:39:16.364385000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T08:39:16.364766000Z from ‎2025‎-‎09‎-‎26T08:39:16.364385000Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T04:39:16.364766000Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 4:43:34 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 633 to 634.","The system session has transitioned from 633 to 634.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 4:43:34 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 4:43:34 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T08:43:34.241198300Z from ‎2025‎-‎09‎-‎26T08:43:34.231726300Z.","The system time has changed to ‎2025‎-‎09‎-‎26T08:43:34.241198300Z from ‎2025‎-‎09‎-‎26T08:43:34.231726300Z.
Time Delta: 9 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T04:43:34.241198300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 4:47:15 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 4:47:15 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 634 to 635.","The system session has transitioned from 634 to 635.

Reason 16777220 

BootId: 22"
"9/26/2025 4:47:15 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 4:47:17 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 635 to 636.","The system session has transitioned from 635 to 636.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 5:38:46 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 5:38:46 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 636 to 637.","The system session has transitioned from 636 to 637.

Reason 16777224 

BootId: 22"
"9/26/2025 5:38:46 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 5:38:46 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 5:38:46 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T09:38:46.891305300Z from ‎2025‎-‎09‎-‎26T09:38:46.889162200Z.","The system time has changed to ‎2025‎-‎09‎-‎26T09:38:46.891305300Z from ‎2025‎-‎09‎-‎26T09:38:46.889162200Z.
Time Delta: 2 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T05:38:46.891305300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 5:41:54 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 637 to 638.","The system session has transitioned from 637 to 638.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 5:41:54 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 5:41:54 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T09:41:54.493250500Z from ‎2025‎-‎09‎-‎26T09:41:54.487130600Z.","The system time has changed to ‎2025‎-‎09‎-‎26T09:41:54.493250500Z from ‎2025‎-‎09‎-‎26T09:41:54.487130600Z.
Time Delta: 6 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T05:41:54.493250500Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 6:39:16 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 6:39:16 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 638 to 639.","The system session has transitioned from 638 to 639.

Reason 16777224 

BootId: 22"
"9/26/2025 6:39:16 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 6:39:17 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 6:39:17 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T10:39:17.011090500Z from ‎2025‎-‎09‎-‎26T10:39:17.009778000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T10:39:17.011090500Z from ‎2025‎-‎09‎-‎26T10:39:17.009778000Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T06:39:17.011090500Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 6:44:30 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 639 to 640.","The system session has transitioned from 639 to 640.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 6:44:30 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 6:44:30 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T10:44:30.321760700Z from ‎2025‎-‎09‎-‎26T10:44:30.312725600Z.","The system time has changed to ‎2025‎-‎09‎-‎26T10:44:30.321760700Z from ‎2025‎-‎09‎-‎26T10:44:30.312725600Z.
Time Delta: 9 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T06:44:30.321760700Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 7:39:16 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 7:39:16 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 640 to 641.","The system session has transitioned from 640 to 641.

Reason 16777224 

BootId: 22"
